Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2355651252, 900, 0, 55, 1017, 259, 92, 94, 18, 1, 1641
2355652269, 901, 0, 49, 1012, 251, 92, 92, 18, 1, 1574
2355653282, 900, 0, 57, 1013, 220, 92, 91, 18, 1, 1563
2355654297, 900, 0, 49, 1007, 245, 92, 90, 18, 1, 1584
2355655304, 900, 0, 56, 1021, 233, 92, 84, 18, 1, 1468
2355656325, 900, 0, 47, 1026, 198, 92, 78, 18, 1, 1388
2355657351, 901, 0, 51, 1029, 196, 92, 78, 18, 1, 1384
2355658380, 900, 0, 51, 1019, 204, 92, 83, 18, 1, 1454
2355659400, 901, 0, 45, 1021, 211, 92, 80, 18, 1, 1407
2355660421, 901, 0, 45, 1026, 198, 92, 78, 18, 1, 1372
2355661447, 900, 0, 48, 1016, 208, 92, 78, 18, 1, 1375
2355662463, 900, 0, 53, 1038, 185, 92, 79, 18, 1, 1391
2355663501, 902, 0, 56, 1047, 191, 92, 83, 18, 1, 1467
2355664549, 900, 0, 54, 1017, 207, 92, 84, 18, 1, 1480
2355665566, 901, 0, 52, 1024, 223, 92, 83, 18, 1, 1460
2355666590, 901, 0, 55, 1039, 211, 92, 81, 18, 1, 1431
2355667630, 900, 0, 57, 1030, 202, 92, 82, 18, 1, 1443
2355668661, 901, 0, 48, 1016, 202, 92, 80, 18, 1, 1388
2355669677, 900, 0, 50, 1012, 196, 92, 77, 18, 1, 1343
2355670690, 901, 0, 55, 1022, 208, 92, 82, 18, 1, 1403
2355671712, 900, 0, 50, 1033, 201, 92, 82, 18, 1, 1437
2355672746, 900, 0, 50, 1019, 207, 92, 83, 18, 1, 1449
2355673765, 900, 0, 52, 1016, 198, 92, 80, 18, 1, 1401
2355674782, 901, 0, 42, 1024, 200, 92, 80, 18, 1, 1385
2355675807, 900, 0, 55, 1030, 198, 92, 80, 18, 1, 1381
2355676837, 900, 0, 48, 1026, 182, 92, 74, 18, 1, 1316
2355677863, 902, 0, 50, 1025, 198, 92, 79, 18, 1, 1385
2355678888, 900, 0, 58, 1032, 205, 92, 78, 18, 1, 1343
2355679920, 900, 0, 44, 1014, 211, 92, 76, 18, 1, 1311
2355680934, 903, 0, 42, 1016, 193, 92, 75, 18, 1, 1307
2355681950, 901, 0, 45, 1014, 168, 92, 74, 18, 1, 1303
2355682964, 900, 0, 51, 1013, 203, 92, 77, 18, 1, 1354
2355683977, 900, 0, 43, 1020, 216, 92, 82, 18, 1, 1412
2355684997, 900, 0, 45, 1018, 200, 92, 82, 18, 1, 1434
2355686016, 900, 0, 47, 1010, 210, 92, 82, 18, 1, 1410
2355687027, 901, 0, 42, 1011, 194, 92, 79, 18, 1, 1374
