Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354277989, 902, 0, 40, 1006, 243, 9, 53, 18, 1, 933
2354278995, 951, 0, 36, 1056, 250, 9, 50, 19, 1, 936
2354280051, 900, 0, 40, 1004, 226, 9, 48, 18, 1, 852
2354281055, 951, 0, 37, 1055, 235, 9, 47, 19, 1, 872
2354282110, 900, 0, 40, 1002, 212, 9, 44, 18, 1, 788
2354283112, 951, 0, 41, 1049, 209, 9, 43, 19, 1, 817
2354284161, 950, 0, 36, 1045, 216, 9, 43, 19, 1, 808
2354285206, 950, 0, 42, 1050, 205, 9, 42, 19, 1, 793
2354286256, 951, 0, 43, 1054, 206, 9, 41, 19, 1, 769
2354287310, 952, 0, 41, 1054, 197, 9, 40, 19, 1, 760
2354288364, 950, 0, 38, 1050, 188, 9, 38, 19, 1, 692
2354289415, 950, 0, 31, 1050, 173, 9, 36, 19, 1, 655
2354290465, 950, 0, 30, 1052, 165, 9, 32, 19, 1, 604
2354291517, 950, 0, 32, 1055, 151, 9, 31, 19, 1, 570
2354292572, 950, 0, 33, 1053, 142, 9, 29, 19, 1, 545
2354293625, 911, 0, 34, 1012, 134, 9, 28, 18, 1, 504
2354294637, 950, 0, 32, 1053, 148, 9, 28, 19, 1, 528
2354295690, 902, 0, 29, 1022, 131, 9, 27, 18, 1, 486
2354296712, 951, 0, 24, 1051, 132, 9, 27, 19, 1, 513
2354297763, 950, 0, 24, 1048, 133, 9, 27, 19, 1, 501
2354298811, 950, 0, 26, 1044, 126, 9, 26, 19, 1, 476
2354299855, 951, 0, 18, 1049, 129, 9, 25, 19, 1, 475
2354300904, 900, 0, 26, 1008, 124, 9, 25, 18, 1, 449
2354301912, 900, 0, 32, 1004, 115, 9, 24, 18, 1, 424
2354302916, 950, 0, 20, 1050, 109, 9, 23, 19, 1, 437
2354303966, 951, 0, 20, 1047, 114, 9, 23, 19, 1, 437
2354305013, 950, 0, 24, 1044, 111, 9, 23, 19, 1, 432
